volume_demand;volume_production;spot_price;year;month;week;day;hour;dayofweek;weekend;working_hours;night;morning;afternoon;evening;delta;volume_production_rolling;volume_demand_rolling;target
3337.0;2662.0;16.87;2018;5;19;7;1;0;0;0;1;0;0;0;-675.0;162343.0;168072.0;17.73
3347.0;2855.0;24.4;2018;5;19;7;2;0;0;0;1;0;0;0;-492.0;162510.0;167881.0;18.01
3391.0;2983.0;27.36;2018;5;19;7;3;0;0;0;1;0;0;0;-408.0;162795.0;167768.0;26.3
3872.0;4511.0;34.2;2018;5;19;7;4;0;0;0;1;0;0;0;639.0;164284.0;168124.0;33.18
4107.0;6039.0;36.71;2018;5;19;7;5;0;0;0;1;0;0;0;1932.0;166095.0;168536.0;36.44
4115.0;6759.0;37.43;2018;5;19;7;6;0;0;0;1;0;0;0;2644.0;167576.0;168788.0;36.69
4043.0;6459.0;37.15;2018;5;19;7;7;0;0;0;0;1;0;0;2416.0;168587.0;168862.0;35.62
3977.0;6109.0;36.74;2018;5;19;7;8;0;0;1;0;1;0;0;2132.0;169537.0;168882.0;34.83
3895.0;5267.0;35.04;2018;5;19;7;9;0;0;1;0;1;0;0;1372.0;170440.0;168940.0;34.13
3891.0;4879.0;33.58;2018;5;19;7;10;0;0;1;0;1;0;0;988.0;171259.0;169102.0;32.49
3769.0;4536.0;33.27;2018;5;19;7;11;0;0;1;0;1;0;0;767.0;172133.0;169253.0;29.25
3782.0;4260.0;32.99;2018;5;19;7;12;0;0;1;0;0;1;0;478.0;172980.0;169459.0;20.83
3793.0;4330.0;34.49;2018;5;19;7;13;0;0;1;0;0;1;0;537.0;173907.0;169717.0;20.71
3823.0;4609.0;35.46;2018;5;19;7;14;0;0;1;0;0;1;0;786.0;175068.0;170099.0;22.16
3799.0;5255.0;35.88;2018;5;19;7;15;0;0;1;0;0;1;0;1456.0;176358.0;170170.0;30.05
3752.0;4746.0;34.78;2018;5;19;7;16;0;0;1;0;0;1;0;994.0;176585.0;170295.0;32.91
3793.0;4546.0;34.01;2018;5;19;7;17;0;0;1;0;0;0;1;753.0;176489.0;170471.0;32.86
3787.0;4443.0;34.29;2018;5;19;7;18;0;0;0;0;0;0;1;656.0;176705.0;170720.0;32.85
3778.0;4430.0;33.91;2018;5;19;7;19;0;0;0;0;0;0;1;652.0;176995.0;170927.0;33.13
3695.0;4265.0;34.63;2018;5;19;7;20;0;0;0;0;0;0;1;570.0;177608.0;171096.0;28.93
3487.0;3685.0;32.48;2018;5;19;7;21;0;0;0;0;0;0;1;198.0;178271.0;171146.0;22.28
3439.0;3326.0;22.01;2018;5;19;7;22;0;0;0;0;0;0;1;-113.0;178844.0;171209.0;17.95
3364.0;3371.0;20.09;2018;5;19;7;23;0;0;0;0;0;0;1;7.0;179456.0;171278.0;11.37
3407.0;3218.0;16.95;2018;5;19;8;0;1;0;0;1;0;0;0;-189.0;179766.0;171371.0;11.32
3437.0;3211.0;17.73;2018;5;19;8;1;1;0;0;1;0;0;0;-226.0;180137.0;171524.0;13.56
3391.0;3136.0;18.01;2018;5;19;8;2;1;0;0;1;0;0;0;-255.0;180537.0;171642.0;14.76
3430.0;3391.0;26.3;2018;5;19;8;3;1;0;0;1;0;0;0;-39.0;181470.0;171824.0;22.19
3673.0;4479.0;33.18;2018;5;19;8;4;1;0;0;1;0;0;0;806.0;183275.0;172186.0;29.38
4201.0;5797.0;36.44;2018;5;19;8;5;1;0;0;1;0;0;0;1596.0;186273.0;172994.0;33.54
4165.0;5841.0;36.69;2018;5;19;8;6;1;0;0;1;0;0;0;1676.0;189250.0;173697.0;35.34
4011.0;5600.0;35.62;2018;5;19;8;7;1;0;0;0;1;0;0;1589.0;191945.0;174160.0;34.53
3956.0;5237.0;34.83;2018;5;19;8;8;1;0;1;0;1;0;0;1281.0;194295.0;174550.0;33.76
3884.0;4609.0;34.13;2018;5;19;8;9;1;0;1;0;1;0;0;725.0;196140.0;174869.0;32.63
3895.0;4159.0;32.49;2018;5;19;8;10;1;0;1;0;1;0;0;264.0;197454.0;175216.0;32.15
3747.0;3838.0;29.25;2018;5;19;8;11;1;0;1;0;1;0;0;91.0;198439.0;175458.0;29.39
3734.0;3810.0;20.83;2018;5;19;8;12;1;0;1;0;0;1;0;76.0;199396.0;175857.0;27.1
3712.0;3832.0;20.71;2018;5;19;8;13;1;0;1;0;0;1;0;120.0;200393.0;176106.0;24.29
3736.0;3995.0;22.16;2018;5;19;8;14;1;0;1;0;0;1;0;259.0;201485.0;176381.0;24.39
3633.0;3838.0;30.05;2018;5;19;8;15;1;0;1;0;0;1;0;205.0;202205.0;176564.0;26.57
3634.0;4095.0;32.91;2018;5;19;8;16;1;0;1;0;0;1;0;461.0;202877.0;176706.0;26.26
3677.0;4279.0;32.86;2018;5;19;8;17;1;0;1;0;0;0;1;602.0;203237.0;176925.0;26.54
3685.0;4180.0;32.85;2018;5;19;8;18;1;0;0;0;0;0;1;495.0;203234.0;177174.0;22.51
3719.0;4470.0;33.13;2018;5;19;8;19;1;0;0;0;0;0;1;751.0;203796.0;177488.0;22.4
3704.0;3904.0;28.93;2018;5;19;8;20;1;0;0;0;0;0;1;200.0;204474.0;177712.0;12.74
3562.0;3752.0;22.28;2018;5;19;8;21;1;0;0;0;0;0;1;190.0;205219.0;177922.0;5.89
3300.0;3455.0;17.95;2018;5;19;8;22;1;0;0;0;0;0;1;155.0;205970.0;177936.0;3.04
3295.0;3392.0;11.37;2018;5;19;8;23;1;0;0;0;0;0;1;97.0;206597.0;177941.0;2.89
3269.0;3315.0;11.32;2018;5;19;9;0;2;0;0;1;0;0;0;46.0;207158.0;177893.0;2.93
3268.0;3299.0;13.56;2018;5;19;9;1;2;0;0;1;0;0;0;31.0;207795.0;177824.0;2.97
3305.0;3432.0;14.76;2018;5;19;9;2;2;0;0;1;0;0;0;127.0;208372.0;177782.0;2.92
3367.0;3487.0;22.19;2018;5;19;9;3;2;0;0;1;0;0;0;120.0;208876.0;177758.0;2.99
3656.0;4622.0;29.38;2018;5;19;9;4;2;0;0;1;0;0;0;966.0;208987.0;177542.0;4.19
4017.0;5822.0;33.54;2018;5;19;9;5;2;0;0;1;0;0;0;1805.0;208770.0;177452.0;15.09
3985.0;6048.0;35.34;2018;5;19;9;6;2;0;0;1;0;0;0;2063.0;208059.0;177322.0;26.4
3847.0;5856.0;34.53;2018;5;19;9;7;2;0;0;0;1;0;0;2009.0;207456.0;177126.0;26.93
3836.0;5950.0;33.76;2018;5;19;9;8;2;0;1;0;1;0;0;2114.0;207297.0;176985.0;25.71
3794.0;5588.0;32.63;2018;5;19;9;9;2;0;1;0;1;0;0;1794.0;207618.0;176884.0;26.19
3731.0;4847.0;32.15;2018;5;19;9;10;2;0;1;0;1;0;0;1116.0;207586.0;176724.0;23.05
3758.0;4568.0;29.39;2018;5;19;9;11;2;0;1;0;1;0;0;810.0;207618.0;176713.0;20.88
3652.0;4348.0;27.1;2018;5;19;9;12;2;0;1;0;0;1;0;696.0;207706.0;176583.0;16.92
3561.0;4184.0;24.29;2018;5;19;9;13;2;0;1;0;0;1;0;623.0;207560.0;176351.0;16.98
3614.0;4358.0;24.39;2018;5;19;9;14;2;0;1;0;0;1;0;744.0;207309.0;176142.0;19.24
3571.0;4346.0;26.57;2018;5;19;9;15;2;0;1;0;0;1;0;775.0;206400.0;175914.0;22.0
3626.0;4428.0;26.26;2018;5;19;9;16;2;0;1;0;0;1;0;802.0;206082.0;175788.0;27.54
3708.0;4645.0;26.54;2018;5;19;9;17;2;0;1;0;0;0;1;937.0;206181.0;175703.0;29.29
3541.0;4188.0;22.51;2018;5;19;9;18;2;0;0;0;0;0;1;647.0;205926.0;175457.0;29.44
3559.0;3835.0;22.4;2018;5;19;9;19;2;0;0;0;0;0;1;276.0;205331.0;175238.0;29.74
3564.0;3410.0;12.74;2018;5;19;9;20;2;0;0;0;0;0;1;-154.0;204476.0;175107.0;17.62
3456.0;2992.0;5.89;2018;5;19;9;21;2;0;0;0;0;0;1;-464.0;203783.0;175076.0;11.98
3271.0;2437.0;3.04;2018;5;19;9;22;2;0;0;0;0;0;1;-834.0;202894.0;174908.0;4.62
3175.0;2335.0;2.89;2018;5;19;9;23;2;0;0;0;0;0;1;-840.0;201858.0;174719.0;3.46
3185.0;2347.0;2.93;2018;5;19;10;0;3;0;0;1;0;0;0;-838.0;200987.0;174497.0;3.07
3198.0;2366.0;2.97;2018;5;19;10;1;3;0;0;1;0;0;0;-832.0;200142.0;174258.0;3.17
3241.0;2562.0;2.92;2018;5;19;10;2;3;0;0;1;0;0;0;-679.0;199568.0;174108.0;3.62
3241.0;2843.0;2.99;2018;5;19;10;3;3;0;0;1;0;0;0;-398.0;199020.0;173919.0;17.26
3262.0;3324.0;4.19;2018;5;19;10;4;3;0;0;1;0;0;0;62.0;197865.0;173508.0;31.97
3360.0;3757.0;15.09;2018;5;19;10;5;3;0;0;1;0;0;0;397.0;195825.0;172667.0;34.67
3407.0;3874.0;26.4;2018;5;19;10;6;3;0;0;1;0;0;0;467.0;193858.0;171909.0;35.35
3755.0;4042.0;26.93;2018;5;19;10;7;3;0;0;0;1;0;0;287.0;192300.0;171653.0;35.38
3853.0;4109.0;25.71;2018;5;19;10;8;3;0;1;0;1;0;0;256.0;191172.0;171550.0;35.37
3765.0;3980.0;26.19;2018;5;19;10;9;3;0;1;0;1;0;0;215.0;190543.0;171431.0;35.32
3812.0;4007.0;23.05;2018;5;19;10;10;3;0;1;0;1;0;0;195.0;190391.0;171348.0;34.64
3678.0;3895.0;20.88;2018;5;19;10;11;3;0;1;0;1;0;0;217.0;190448.0;171279.0;34.05
3689.0;3802.0;16.92;2018;5;19;10;12;3;0;1;0;0;1;0;113.0;190440.0;171234.0;33.48
3729.0;3706.0;16.98;2018;5;19;10;13;3;0;1;0;0;1;0;-23.0;190314.0;171251.0;33.4
3764.0;3865.0;19.24;2018;5;19;10;14;3;0;1;0;0;1;0;101.0;190184.0;171279.0;32.81
3704.0;3857.0;22.0;2018;5;19;10;15;3;0;1;0;0;1;0;153.0;190203.0;171350.0;32.37
3691.0;3930.0;27.54;2018;5;19;10;16;3;0;1;0;0;1;0;239.0;190038.0;171407.0;33.55
3731.0;4063.0;29.29;2018;5;19;10;17;3;0;1;0;0;0;1;332.0;189822.0;171461.0;33.03
3677.0;4047.0;29.44;2018;5;19;10;18;3;0;0;0;0;0;1;370.0;189689.0;171453.0;31.64
3606.0;3985.0;29.74;2018;5;19;10;19;3;0;0;0;0;0;1;379.0;189204.0;171340.0;32.41
3598.0;3583.0;17.62;2018;5;19;10;20;3;0;0;0;0;0;1;-15.0;188883.0;171234.0;31.54
3514.0;3136.0;11.98;2018;5;19;10;21;3;0;0;0;0;0;1;-378.0;188267.0;171186.0;30.05
3374.0;3002.0;4.62;2018;5;19;10;22;3;0;0;0;0;0;1;-372.0;187814.0;171260.0;31.84
3299.0;2929.0;3.46;2018;5;19;10;23;3;0;0;0;0;0;1;-370.0;187351.0;171264.0;30.02
3246.0;2916.0;3.07;2018;5;19;11;0;4;0;0;1;0;0;0;-330.0;186952.0;171241.0;28.28
3248.0;2997.0;3.17;2018;5;19;11;1;4;0;0;1;0;0;0;-251.0;186650.0;171221.0;28.25
3267.0;3231.0;3.62;2018;5;19;11;2;4;0;0;1;0;0;0;-36.0;186449.0;171183.0;28.04
3289.0;3720.0;17.26;2018;5;19;11;3;4;0;0;1;0;0;0;431.0;186682.0;171105.0;27.99
3615.0;4526.0;31.97;2018;5;19;11;4;4;0;0;1;0;0;0;911.0;186586.0;171064.0;29.06
3796.0;5348.0;34.67;2018;5;19;11;5;4;0;0;1;0;0;0;1552.0;186112.0;170843.0;32.04
4001.0;5605.0;35.35;2018;5;19;11;6;4;0;0;1;0;0;0;1604.0;185669.0;170859.0;32.99
4094.0;5655.0;35.38;2018;5;19;11;7;4;0;0;0;1;0;0;1561.0;185468.0;171106.0;36.71
3998.0;5730.0;35.37;2018;5;19;11;8;4;0;1;0;1;0;0;1732.0;185248.0;171268.0;33.46
3864.0;5716.0;35.32;2018;5;19;11;9;4;0;1;0;1;0;0;1852.0;185376.0;171338.0;32.41
3757.0;5490.0;34.64;2018;5;19;11;10;4;0;1;0;1;0;0;1733.0;186019.0;171364.0;30.31
3773.0;5462.0;34.05;2018;5;19;11;11;4;0;1;0;1;0;0;1689.0;186913.0;171379.0;30.01
3807.0;5479.0;33.48;2018;5;19;11;12;4;0;1;0;0;1;0;1672.0;188044.0;171534.0;28.43
3737.0;5527.0;33.4;2018;5;19;11;13;4;0;1;0;0;1;0;1790.0;189387.0;171710.0;28.07
3683.0;5574.0;32.81;2018;5;19;11;14;4;0;1;0;0;1;0;1891.0;190603.0;171779.0;27.69
3625.0;5490.0;32.37;2018;5;19;11;15;4;0;1;0;0;1;0;1865.0;191747.0;171833.0;31.38
3656.0;5552.0;33.55;2018;5;19;11;16;4;0;1;0;0;1;0;1896.0;192871.0;171863.0;34.46
3687.0;5529.0;33.03;2018;5;19;11;17;4;0;1;0;0;0;1;1842.0;193755.0;171842.0;33.2
3686.0;5355.0;31.64;2018;5;19;11;18;4;0;0;0;0;0;1;1669.0;194922.0;171987.0;32.98
3631.0;5200.0;32.41;2018;5;19;11;19;4;0;0;0;0;0;1;1569.0;196287.0;172059.0;33.18
3620.0;4912.0;31.54;2018;5;19;11;20;4;0;0;0;0;0;1;1292.0;197789.0;172115.0;32.33
3533.0;4053.0;30.05;2018;5;19;11;21;4;0;0;0;0;0;1;520.0;198850.0;172192.0;19.5
3381.0;3419.0;31.84;2018;5;19;11;22;4;0;0;0;0;0;1;38.0;199832.0;172302.0;26.68
3343.0;3287.0;30.02;2018;5;19;11;23;4;0;0;0;0;0;1;-56.0;200784.0;172470.0;20.89
3303.0;3309.0;28.28;2018;5;19;12;0;5;1;0;1;0;0;0;6.0;201746.0;172588.0;17.06
3286.0;3325.0;28.25;2018;5;19;12;1;5;1;0;1;0;0;0;39.0;202705.0;172676.0;14.92
3300.0;3323.0;28.04;2018;5;19;12;2;5;1;0;1;0;0;0;23.0;203466.0;172735.0;14.88
3243.0;3227.0;27.99;2018;5;19;12;3;5;1;0;1;0;0;0;-16.0;203850.0;172737.0;13.77
3266.0;3236.0;29.06;2018;5;19;12;4;5;1;0;1;0;0;0;-30.0;203762.0;172741.0;14.03
3427.0;3698.0;32.04;2018;5;19;12;5;5;1;0;1;0;0;0;271.0;203703.0;172808.0;15.37
3606.0;4715.0;32.99;2018;5;19;12;6;5;1;0;1;0;0;0;1109.0;204544.0;173007.0;17.74
3667.0;5296.0;36.71;2018;5;19;12;7;5;1;0;0;1;0;0;1629.0;205798.0;172919.0;24.9
3691.0;4979.0;33.46;2018;5;19;12;8;5;1;1;0;1;0;0;1288.0;206668.0;172757.0;28.14
3628.0;4411.0;32.41;2018;5;19;12;9;5;1;1;0;1;0;0;783.0;207099.0;172620.0;22.8
3642.0;3955.0;30.31;2018;5;19;12;10;5;1;1;0;1;0;0;313.0;207047.0;172450.0;18.4
3565.0;3846.0;30.01;2018;5;19;12;11;5;1;1;0;1;0;0;281.0;206998.0;172337.0;13.51
3535.0;3840.0;28.43;2018;5;19;12;12;5;1;1;0;0;1;0;305.0;207036.0;172183.0;10.18
3479.0;3835.0;28.07;2018;5;19;12;13;5;1;1;0;0;1;0;356.0;207165.0;171933.0;9.89
3451.0;3844.0;27.69;2018;5;19;12;14;5;1;1;0;0;1;0;393.0;207144.0;171620.0;11.02
3495.0;4149.0;31.38;2018;5;19;12;15;5;1;1;0;0;1;0;654.0;207436.0;171411.0;17.33
3587.0;4994.0;34.46;2018;5;19;12;16;5;1;1;0;0;1;0;1407.0;208500.0;171307.0;23.49
3562.0;4995.0;33.2;2018;5;19;12;17;5;1;1;0;0;0;1;1433.0;209432.0;171138.0;26.97
3545.0;4849.0;32.98;2018;5;19;12;18;5;1;0;0;0;0;1;1304.0;210234.0;171006.0;25.13
3533.0;4829.0;33.18;2018;5;19;12;19;5;1;0;0;0;0;1;1296.0;211078.0;170933.0;24.07
3537.0;4083.0;32.33;2018;5;19;12;20;5;1;0;0;0;0;1;546.0;211578.0;170872.0;24.05
3423.0;3262.0;19.5;2018;5;19;12;21;5;1;0;0;0;0;1;-161.0;211704.0;170781.0;19.42
3327.0;2857.0;26.68;2018;5;19;12;22;5;1;0;0;0;0;1;-470.0;211559.0;170734.0;19.78
3295.0;2918.0;20.89;2018;5;19;12;23;5;1;0;0;0;0;1;-377.0;211548.0;170730.0;16.28
3214.0;2507.0;17.06;2018;5;19;13;0;6;1;0;1;0;0;0;-707.0;211139.0;170698.0;14.13
3210.0;2367.0;14.92;2018;5;19;13;1;6;1;0;1;0;0;0;-843.0;210509.0;170660.0;14.87
3203.0;2353.0;14.88;2018;5;19;13;2;6;1;0;1;0;0;0;-850.0;209631.0;170596.0;15.62
3125.0;2301.0;13.77;2018;5;19;13;3;6;1;0;1;0;0;0;-824.0;208212.0;170432.0;26.26
3130.0;2468.0;14.03;2018;5;19;13;4;6;1;0;1;0;0;0;-662.0;206154.0;169947.0;37.31
3206.0;2646.0;15.37;2018;5;19;13;5;6;1;0;1;0;0;0;-560.0;203452.0;169357.0;38.06
3320.0;2941.0;17.74;2018;5;19;13;6;6;1;0;1;0;0;0;-379.0;200788.0;168676.0;37.9
3431.0;3250.0;24.9;2018;5;19;13;7;6;1;0;0;1;0;0;-181.0;198383.0;168013.0;37.8
3443.0;3225.0;28.14;2018;5;19;13;8;6;1;1;0;1;0;0;-218.0;195878.0;167458.0;37.66
3452.0;3259.0;22.8;2018;5;19;13;9;6;1;1;0;1;0;0;-193.0;193421.0;167046.0;37.49
3437.0;3093.0;18.4;2018;5;19;13;10;6;1;1;0;1;0;0;-344.0;191024.0;166726.0;37.41
3410.0;2973.0;13.51;2018;5;19;13;11;6;1;1;0;1;0;0;-437.0;188535.0;166363.0;37.32
3346.0;2847.0;10.18;2018;5;19;13;12;6;1;1;0;0;1;0;-499.0;185903.0;165902.0;37.36
3328.0;2751.0;9.89;2018;5;19;13;13;6;1;1;0;0;1;0;-577.0;183127.0;165493.0;37.24
3316.0;2730.0;11.02;2018;5;19;13;14;6;1;1;0;0;1;0;-586.0;180283.0;165126.0;36.93
3315.0;2899.0;17.33;2018;5;19;13;15;6;1;1;0;0;1;0;-416.0;177692.0;164816.0;36.74
3362.0;3186.0;23.49;2018;5;19;13;16;6;1;1;0;0;1;0;-176.0;175326.0;164522.0;37.35
3378.0;3257.0;26.97;2018;5;19;13;17;6;1;1;0;0;0;1;-121.0;173054.0;164213.0;37.33
3466.0;3281.0;25.13;2018;5;19;13;18;6;1;0;0;0;0;1;-185.0;170980.0;163993.0;37.43
3454.0;3150.0;24.07;2018;5;19;13;19;6;1;0;0;0;0;1;-304.0;168930.0;163816.0;37.5
3507.0;3603.0;24.05;2018;5;19;13;20;6;1;0;0;0;0;1;96.0;167621.0;163703.0;37.3
3283.0;2666.0;19.42;2018;5;19;13;21;6;1;0;0;0;0;1;-617.0;166234.0;163453.0;32.25
3228.0;2429.0;19.78;2018;5;19;13;22;6;1;0;0;0;0;1;-799.0;165244.0;163300.0;32.36
3131.0;2409.0;16.28;2018;5;19;13;23;6;1;0;0;0;0;1;-722.0;164366.0;163088.0;30.24
3052.0;2419.0;14.13;2018;5;20;14;0;0;0;0;1;0;0;0;-633.0;163476.0;162837.0;28.85
3008.0;2383.0;14.87;2018;5;20;14;1;0;0;0;1;0;0;0;-625.0;162534.0;162559.0;28.02
3040.0;2456.0;15.62;2018;5;20;14;2;0;0;0;1;0;0;0;-584.0;161667.0;162299.0;30.01
3150.0;2963.0;26.26;2018;5;20;14;3;0;0;0;1;0;0;0;-187.0;161403.0;162206.0;32.58
3529.0;4530.0;37.31;2018;5;20;14;4;0;0;0;1;0;0;0;1001.0;162697.0;162469.0;37.03
3801.0;5912.0;38.06;2018;5;20;14;5;0;0;0;1;0;0;0;2111.0;164911.0;162843.0;37.82
3827.0;6390.0;37.9;2018;5;20;14;6;0;0;0;1;0;0;0;2563.0;166586.0;163064.0;37.21
3751.0;6251.0;37.8;2018;5;20;14;7;0;0;0;0;1;0;0;2500.0;167541.0;163148.0;37.1
3769.0;6213.0;37.66;2018;5;20;14;8;0;0;1;0;1;0;0;2444.0;168775.0;163226.0;37.01
3737.0;6157.0;37.49;2018;5;20;14;9;0;0;1;0;1;0;0;2420.0;170521.0;163335.0;36.73
3719.0;5802.0;37.41;2018;5;20;14;10;0;0;1;0;1;0;0;2083.0;172368.0;163412.0;37.04
3733.0;5896.0;37.32;2018;5;20;14;11;0;0;1;0;1;0;0;2163.0;174418.0;163580.0;36.98
3661.0;5781.0;37.36;2018;5;20;14;12;0;0;1;0;0;1;0;2120.0;176359.0;163706.0;36.83
3638.0;5687.0;37.24;2018;5;20;14;13;0;0;1;0;0;1;0;2049.0;178211.0;163865.0;36.63
3913.0;5788.0;36.93;2018;5;20;14;14;0;0;1;0;0;1;0;1875.0;180155.0;164327.0;36.25
3568.0;5689.0;36.74;2018;5;20;14;15;0;0;1;0;0;1;0;2121.0;181695.0;164400.0;36.1
3650.0;5789.0;37.35;2018;5;20;14;16;0;0;1;0;0;1;0;2139.0;182490.0;164463.0;36.21
3663.0;5802.0;37.33;2018;5;20;14;17;0;0;1;0;0;0;1;2139.0;183297.0;164564.0;36.66
3526.0;5363.0;37.43;2018;5;20;14;18;0;0;0;0;0;0;1;1837.0;183811.0;164545.0;36.28
3662.0;5341.0;37.5;2018;5;20;14;19;0;0;0;0;0;0;1;1679.0;184323.0;164674.0;36.54
3602.0;5179.0;37.3;2018;5;20;14;20;0;0;0;0;0;0;1;1577.0;185419.0;164739.0;34.89
3372.0;4377.0;32.25;2018;5;20;14;21;0;0;0;0;0;0;1;1005.0;186534.0;164688.0;32.35
3303.0;3811.0;32.36;2018;5;20;14;22;0;0;0;0;0;0;1;508.0;187488.0;164664.0;33.81
3167.0;3337.0;30.24;2018;5;20;14;23;0;0;0;0;0;0;1;170.0;187907.0;164536.0;32.35
3121.0;3033.0;28.85;2018;5;20;15;0;1;0;0;1;0;0;0;-88.0;188433.0;164443.0;31.93
3148.0;2928.0;28.02;2018;5;20;15;1;1;0;0;1;0;0;0;-220.0;188994.0;164381.0;31.22
3137.0;3230.0;30.01;2018;5;20;15;2;1;0;0;1;0;0;0;93.0;189871.0;164315.0;31.03
3238.0;3922.0;32.58;2018;5;20;15;3;1;0;0;1;0;0;0;684.0;191492.0;164428.0;34.06
3648.0;5104.0;37.03;2018;5;20;15;4;1;0;0;1;0;0;0;1456.0;194128.0;164946.0;37.08
3920.0;6180.0;37.82;2018;5;20;15;5;1;0;0;1;0;0;0;2260.0;197662.0;165660.0;37.33
3829.0;5637.0;37.21;2018;5;20;15;6;1;0;0;1;0;0;0;1808.0;200358.0;166169.0;37.62
3776.0;5546.0;37.1;2018;5;20;15;7;1;0;0;0;1;0;0;1770.0;202654.0;166514.0;37.51
3721.0;5358.0;37.01;2018;5;20;15;8;1;0;1;0;1;0;0;1637.0;204787.0;166792.0;37.41
3602.0;5299.0;36.73;2018;5;20;15;9;1;0;1;0;1;0;0;1697.0;206827.0;166942.0;37.27
3716.0;5283.0;37.04;2018;5;20;15;10;1;0;1;0;1;0;0;1567.0;209017.0;167221.0;37.21
3664.0;5186.0;36.98;2018;5;20;15;11;1;0;1;0;1;0;0;1522.0;211230.0;167475.0;37.21
3637.0;5142.0;36.83;2018;5;20;15;12;1;0;1;0;0;1;0;1505.0;213525.0;167766.0;37.1
3641.0;5092.0;36.63;2018;5;20;15;13;1;0;1;0;0;1;0;1451.0;215866.0;168079.0;36.3
3610.0;5083.0;36.25;2018;5;20;15;14;1;0;1;0;0;1;0;1473.0;218219.0;168373.0;36.01
3575.0;5009.0;36.1;2018;5;20;15;15;1;0;1;0;0;1;0;1434.0;220329.0;168633.0;36.9
3521.0;4919.0;36.21;2018;5;20;15;16;1;0;1;0;0;1;0;1398.0;222062.0;168792.0;37.15
3547.0;4980.0;36.66;2018;5;20;15;17;1;0;1;0;0;0;1;1433.0;223785.0;168961.0;36.82
3542.0;4886.0;36.28;2018;5;20;15;18;1;0;0;0;0;0;1;1344.0;225390.0;169037.0;35.18
3517.0;4909.0;36.54;2018;5;20;15;19;1;0;0;0;0;0;1;1392.0;227149.0;169100.0;34.71
3509.0;4797.0;34.89;2018;5;20;15;20;1;0;0;0;0;0;1;1288.0;228343.0;169102.0;32.89
3391.0;4376.0;32.35;2018;5;20;15;21;1;0;0;0;0;0;1;985.0;230053.0;169210.0;20.64
3270.0;3818.0;33.81;2018;5;20;15;22;1;0;0;0;0;0;1;548.0;231442.0;169252.0;19.93
3194.0;3512.0;32.35;2018;5;20;15;23;1;0;0;0;0;0;1;318.0;232545.0;169315.0;10.06
3111.0;3335.0;31.93;2018;5;20;16;0;2;0;0;1;0;0;0;224.0;233461.0;169374.0;5.17
3078.0;3175.0;31.22;2018;5;20;16;1;2;0;0;1;0;0;0;97.0;234253.0;169444.0;5.12
3069.0;3127.0;31.03;2018;5;20;16;2;2;0;0;1;0;0;0;58.0;234924.0;169473.0;4.89
3029.0;3650.0;34.06;2018;5;20;16;3;2;0;0;1;0;0;0;621.0;235611.0;169352.0;24.87
3428.0;4970.0;37.08;2018;5;20;16;4;2;0;0;1;0;0;0;1542.0;236051.0;169251.0;32.95
3683.0;5726.0;37.33;2018;5;20;16;5;2;0;0;1;0;0;0;2043.0;235865.0;169133.0;35.55
3807.0;5488.0;37.62;2018;5;20;16;6;2;0;0;1;0;0;0;1681.0;234963.0;169113.0;36.82
3716.0;5725.0;37.51;2018;5;20;16;7;2;0;0;0;1;0;0;2009.0;234437.0;169078.0;37.76
3759.0;5708.0;37.41;2018;5;20;16;8;2;0;1;0;1;0;0;1949.0;233932.0;169068.0;38.03
3736.0;5733.0;37.27;2018;5;20;16;9;2;0;1;0;1;0;0;1997.0;233508.0;169067.0;37.99
3670.0;5647.0;37.21;2018;5;20;16;10;2;0;1;0;1;0;0;1977.0;233353.0;169018.0;36.72
3645.0;5567.0;37.21;2018;5;20;16;11;2;0;1;0;1;0;0;1922.0;233024.0;168930.0;35.86
3629.0;5445.0;37.1;2018;5;20;16;12;2;0;1;0;0;1;0;1816.0;232688.0;168898.0;34.57
3526.0;5009.0;36.3;2018;5;20;16;13;2;0;1;0;0;1;0;1483.0;232010.0;168786.0;33.39
3613.0;4876.0;36.01;2018;5;20;16;14;2;0;1;0;0;1;0;1263.0;231098.0;168486.0;32.89
3677.0;5056.0;36.9;2018;5;20;16;15;2;0;1;0;0;1;0;1379.0;230465.0;168595.0;35.21
3666.0;5348.0;37.15;2018;5;20;16;16;2;0;1;0;0;1;0;1682.0;230024.0;168611.0;36.11
3577.0;5043.0;36.82;2018;5;20;16;17;2;0;1;0;0;0;1;1466.0;229265.0;168525.0;36.59
3527.0;4502.0;35.18;2018;5;20;16;18;2;0;0;0;0;0;1;975.0;228404.0;168526.0;35.7
3497.0;4302.0;34.71;2018;5;20;16;19;2;0;0;0;0;0;1;805.0;227365.0;168361.0;35.18
3423.0;3995.0;32.89;2018;5;20;16;20;2;0;0;0;0;0;1;572.0;226181.0;168182.0;34.33
3299.0;3176.0;20.64;2018;5;20;16;21;2;0;0;0;0;0;1;-123.0;224980.0;168109.0;28.95
3178.0;2449.0;19.93;2018;5;20;16;22;2;0;0;0;0;0;1;-729.0;223618.0;167984.0;19.98
3021.0;2247.0;10.06;2018;5;20;16;23;2;0;0;0;0;0;1;-774.0;222528.0;167838.0;15.34
2995.0;2151.0;5.17;2018;5;20;17;0;3;0;0;1;0;0;0;-844.0;221646.0;167712.0;6.0
2946.0;1993.0;5.12;2018;5;20;17;1;3;0;0;1;0;0;0;-953.0;220711.0;167510.0;5.96
